;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;Bronchial Epithelial Cell;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;tpm.Keratocytes%2c%20donor1.CNhs11337.11527-119I6;tpm.Keratocytes%2c%20donor2.CNhs12095.11607-120I5;tpm.Keratocytes%2c%20donor3.CNhs12921.11688-122I5
chr10:102107065..102107089,+;4.422530295;0.912400419;1.704674677;1.187770964;0.543386074;26.78214738;5.735598917;5.880563348;4.10660257;3.157800092;4.146134866;8.200218167;4.89617706;4.813257472;10.48217976;1.493695228;6.943912049;4.007423188;0.267608245;0;2.896300855;0.949076357;1.179496382;0;1.667077766;1.499232524;0;3.152639457;1.463105698;1.691544435;3.335404648;5.299900483;5.520268219;7.500719809;0.403432817;3.72777236;3.076586642;1.484180664;2.297945879;1.351818003;0;0.423039729;2.338736962;0.26955368;0.66305013;1.147681352;3.691386152;1.171717697;3.640598645;0.71392427;3.142458033;4.124442492;0;4.331793106;5.231114524;9.033820063;0.604696243;2.627358297;1.679804242;4.976744835;0.548685188;8.704424109;13.6832276;0.898056043;7.568640868;0.275207806;3.075474193;0.077044799;0.20586636;8.238071798;0.155370497;0.697515639;11.72171892;0.338502727;2.547353939;3.264635134;0.135714461;0.371995018;3.856595574;0.927978747;2.171735543;7.555291965;4.835159315;1.744677048;19.57321237;0.081911312;1.37381126;0;3.862799739;7.099059862;2.334791326;0.310669933;2.851123176;7.124822357;0;0;0.290567602;0;0;0;0;0;0;0.660856643;0;0.009488246;0.042697107;0;0;0;0;0.223623252;0.167398782;5.324360766;0;2.254818365;0.06647898;0;0.714379747;0.440030958;0.818910696;0.972307451;0.405070974;1.503922533;0.938526194;1.29260088;0.872188104;2.446733216;3.671913907;8.912904678;8.568356798;5.748232635;2.881862688;5.365075328;14.62730716;12.14109626;2.50220111;1.247754015;0.483532132;11.82439258;0;2.839839127;0;0.428827292;6.085320415;1.338598826;4.823017992;28.64090679;0;1.844826578;5.66173774;3.413567198;2.777653355;0.977424916;7.279543497;9.551282714
chr10:102107103..102107119,+;15.30399708;1.101404452;8.700538125;5.549828866;2.167116538;1068.820945;51.39970669;52.40995434;10.56372856;19.72544111;15.34432162;118.0492184;52.7168009;46.02092199;100.8146969;9.391416402;29.1110159;13.18571501;0.334256906;0;13.42794489;3.904858229;5.123130327;0;5.93695261;5.661844372;0;40.77058339;1.337994376;24.24547023;8.487548988;17.72425735;57.02318075;42.78338688;1.764345972;22.26678771;22.27114808;8.905083987;4.391565103;3.16847752;0;5.363966216;8.055597839;3.334212784;0.839554733;1.54845498;18.87777347;1.916353564;25.14631496;9.41959906;29.53120937;17.65548378;1.606839298;39.296183;36.59602609;105.0214427;3.181082415;40.05744009;1.614296664;1.244186209;1.427089493;87.2488337;81.44312131;1.789072432;81.88026852;1.466731602;28.62881353;0.506256754;0.617599079;44.76100661;1.311361645;1.545023337;155.6660423;1.434149687;15.84672284;22.47050487;0.672718658;0.495993358;59.29809883;10.21414599;22.63049271;888.7469884;872.8006364;23.55314015;2398.298999;3.840821715;9.034827426;0.238744485;51.67661707;73.51866169;6.821104511;0.670869868;20.24900248;66.42342984;0;0;0.107964555;0.02126852;0;0;0;0;0;0;0.296652612;0;0;0;0;0;0.024312745;0.70079482;2.594941842;30.14049598;0;32.83388117;0.232676431;0;2.068760787;0.161371003;1.293459314;1.498225144;0.18383154;2.283507528;0.30533624;0;22.91787376;10.7970361;12.35111558;51.32064066;60.5629173;30.203651;14.43005009;35.37000726;118.4624009;131.4432866;14.28737355;1.361186198;0.633995934;94.40146703;0;12.8020018;0;1.778908969;83.64094517;1.230259091;57.0743688;166.1858854;0;4.550572226;105.3426355;32.60795067;11.01802497;3.909699664;268.3031746;37.45108222
chr10:102107191..102107209,+;1.871840913;0.804142127;1.480476427;1.080996087;0.778062866;39.57664026;3.288399707;3.350310821;1.680164278;1.028932116;1.785878044;4.578872049;3.167579302;2.417621741;1.736143864;2.058100842;0.801220621;0.90490201;0.233270313;0.262771713;0.694122107;0.877962817;0.634079495;0.042781012;2.825966284;0.884966323;0;2.098058617;0.71401039;3.383088869;0.612028926;1.216370603;3.620951279;0.67371426;1.159811144;1.850687658;0.962120473;1.484180664;0.822513116;0.662840526;0;2.55334267;1.751319722;1.254414448;0.211103258;1.147681352;3.415874735;1.522693225;4.823602144;0.711129019;1.73455965;5.135720987;0;1.918381571;2.549974295;6.695066159;1.249925855;1.119716241;0.294491643;0;0.733500912;3.672791313;1.96548974;0.523299093;5.391231935;0.067394161;1.330281405;0.038522399;0.411732719;3.081910368;0;0.513446915;2.700403775;0.930974271;1.747905532;1.649743116;0.26640496;0.247996679;2.469235344;3.027681406;4.447093268;84.86821941;17.22756745;1.744677048;41.06994506;2.797526049;2.256976387;0.079581495;1.489257539;2.79364063;2.704858712;0;6.176164749;1.505085901;0;0;0.495610711;0.032804988;0;0;0;0;0;0;0;0.024694733;0.040244967;0;0.043475015;0.027406317;0;0.636228758;0.684331255;3.441484979;0;3.282340794;0.143250905;0;0.542551963;0.436489045;0.309285995;0.618459775;0.36766308;0.903559167;0.938180013;0;2.714561224;1.665457004;1.178326364;2.563904751;1.930730053;2.585097599;1.416174738;2.453412971;4.17106621;2.77841375;2.515214666;0.340296549;0.223413155;3.866237295;0;1.443260643;0;0;2.630006373;1.648469556;1.732392296;4.932209088;0.112486946;2.705745648;0.343135621;3.8645616;3.333184026;1.303233221;3.119804356;1.508097271
chr10:102107808..102107865,+;1.803852132;0.35824864;2.017789804;0.187499908;0.862255587;33.21771729;5.874655889;1.836703238;3.287031033;0.734951512;1.885254967;1.609552225;4.485430836;2.294345388;2.971180405;1.447453881;1.602441242;2.326890884;0.066648661;0.064953436;0.239624855;0.341452509;0.748515529;0;1.936635099;0.906423757;0;1.206289224;0;2.819240724;0.848167814;2.51962482;3.551063186;2.081051411;0.503983822;1.273091326;1.356536198;0;0.57328097;0.414812707;0;3.357534694;1.007788091;1.138891442;1.933945427;0.578572942;1.278744012;0.91536004;1.967309623;0.791238901;1.557347513;3.499647148;0;1.437987998;1.649149436;4.337437433;1.321960429;1.051306633;0.174259318;1.244186209;0.06177474;3.591013809;3.291235001;0.261649547;5.373368221;0.140419485;1.45860229;0.077044799;0.617599079;5.23656919;1.144273526;0;4.75794221;0.211271702;1.746307507;2.271095818;0;0;1.18614137;0.896988881;3.751139716;28.67661571;13.0847125;0;34.11711801;0.547112091;1.358702725;0.079581495;1.591042399;2.168759154;2.127702936;0;1.570596298;0.873342446;0;0;0.451064616;0.013217698;0;0;0;0;0;0;0;0.042170919;0.101838488;0.024060567;0.063870082;0;0;0.097326974;0.97416606;3.226273792;0;1.101538071;0.132957961;0;0.340089393;0.091706014;0.967323036;0.818961391;0.18383154;0.755188679;0.244268992;0;0.436094052;1.046413598;1.156856433;1.630244075;3.538749189;1.764698417;0.913608373;0.715102417;3.075614498;3.331156813;1.085834259;0.113432183;0.100929951;2.276920679;0;2.913016376;0;0.950325733;2.036882668;1.673100613;1.239306768;1.865454803;0;1.106895947;2.230381534;3.206361711;1.944357348;0.325808305;2.079869571;2.262145906
chr10:102107865..102107900,-;1.336188407;0.943129864;0.206504817;0.658314298;0.198206501;15.67218867;1.070813742;0.624201758;0.440247362;0.336393308;0.935298552;1.866594265;1.450820593;0.83942246;2.483695448;0.823240337;2.136588323;0.775630295;0.167128453;0;0.119812428;0.546928832;1.298522813;0;0.127047312;1.164173397;0;1.373012731;0.385369337;2.25539258;0.420508057;0.521301687;1.391797875;1.397352379;0.655581563;0.636545663;0.37441917;0;0.213396936;0.200460528;0;0.765506492;0.750975917;1.33687599;1.06582078;0.609640816;1.54969045;1.512359386;1.341587791;0.276288219;2.943863303;0.198647937;0;1.380676561;0.575350087;3.261073022;0.867699996;0.572884755;0.077008395;1.244186209;0.130328454;3.320922366;1.537550752;0;2.978227517;0.067394161;1.544149547;0;0.617599079;2.400880357;1.561039792;0.221146325;1.993194361;0.237047538;1.168422601;0.940220988;0.070369212;0.247996679;4.534240212;0.650552117;2.670138318;11.496584;4.197996889;0;18.32393542;0.396423014;1.140261353;0;0.930278299;0.895142314;1.483637888;0.051605374;2.500820773;2.687237008;0;0;0.085858523;0;0;0;0;0;0;0;0;0.01619792;0;0;0.024590125;0.048300514;0;0;0.136866251;2.519835564;0;1.470159462;0.03323949;0;0.314897236;0.183412028;0.172277839;0.402829317;0;0.882878935;0.244268992;0;2.423831856;0.561213111;0.689816479;3.22036668;2.633002417;1.756131059;0.665637586;1.663713518;0.239539381;4.156669436;0.547487005;0;0.077330589;1.72172996;0;1.773247171;0;0.950325733;3.841581372;0.959576216;2.150005053;1.989019358;0;0.737930631;1.715678103;2.017249374;2.8702418;0.651616611;3.119804356;1.759446816
chr10:102107884..102107910,+;0.831359504;0.461406995;0.365751268;0.029852841;0.45088542;13.51406239;2.317244086;0.684668333;0.34074416;0.420249275;0.756460415;0.211325688;1.196721525;0.53749901;1.759282526;0.205810084;0.534147081;0.387815147;0.066648661;0;0.119812428;0.048260436;0.498790384;0;0.381141936;0.637938752;0;0.519782859;0.400691231;1.12769629;0.275286268;1.911439518;1.379131897;0.566225616;0.201593529;0.264383951;0.737933416;0;0.264800167;0.066112511;0;0.995717368;0.536728873;0.192538343;1.080398348;0.085046853;0.515090808;0.703300509;0.456239708;0;0.955885893;1.554788683;0;1.233004534;0.729477077;1.889646823;0.394569408;0.688801265;0.328276108;0;0.34251555;2.155155339;0.255897791;0;1.537151787;0.280838971;0.500458639;0.119760229;0;1.41173074;0.532064219;0.183788448;2.109098472;0.147879775;0.779665934;1.100175971;0;0;0.369627023;0.703460484;1.033670198;22.15297698;5.43566698;0;29.52092004;0.081911312;0.84900619;0.181968396;0.536997747;0.831697759;0.646599507;0;1.411389092;1.387686023;0;0;0.354320092;0.005564381;0;0;0;0;0.130717726;0;0;0.031908853;0.037136819;0.030913456;0.075539562;0;0;0.256384163;0.289528907;1.35868831;0;2.666529774;0.06647898;0;0.186166329;0.322742006;0.4673398;0.387700474;0;0.14214686;0;0;0.290729368;0.609282547;0.480433721;2.114149887;0.818741149;0.831310971;0.505097156;0.476734945;0.479078761;4.195304414;0.872105202;0;0.070770255;2.504637819;0;1.10140808;0;0.460449738;2.140310855;1.092547008;0.689013175;2.062384772;0;1.106895947;1.200974672;1.773843545;1.574003568;0.325808305;1.039934785;1.508097271
chr10:102107922..102107940,-;0.543472372;0.312775833;0.301021548;0.690293951;0.069554925;3.227592996;1.181845981;0.086269219;0.333216512;0.23084627;0.437750989;1.186900849;0.664845291;1.237652458;1.450187877;0.411620168;1.068294161;0.775630295;0.133804123;0;0;0.059686988;0.296021695;0;0;0.57136463;0;0.519782859;0.32080951;3.946937014;0.351473013;0.521301687;0.859186283;0.654916639;0.403187058;0.248107808;0.37441917;0;0.221180946;0.054751437;0;0.212940439;0.505037054;0.951799304;0.28147101;0.193004811;0.605406287;0.681151446;1.103028796;0.125978214;0.788472465;0.198647937;0;0.750939253;0.640445041;1.460338105;0.272035915;0.065469278;0.174259318;0;0;2.226463191;1.111775767;0.261649547;2.313443624;0;1.073639635;0.352167156;0.20586636;0.542894926;0.103580332;0;0.784083256;0.140847801;1.391343969;1.108888745;0;0;1.089188765;0.734450351;1.422900696;5.715869856;2.716159202;0.872338524;17.93923838;0.245733937;1.110044282;0;0.247532706;0.762496457;0.559127152;0.051605374;1.033359253;0.340966832;0;0;0.246355537;0;0;0;0;0;0.109629938;0;0;0.006090293;0;0;0;0.027406317;0;0;0.284011979;1.115990793;0;0.735079731;0.209729885;0.079496875;0.260355376;0.419499436;0.204727674;0.296984477;0;0.366907429;0.633189954;0;2.133102488;0.192277745;0.400736083;0.681398296;0.789969918;0.820005356;0.547086092;0.556190769;0.239539381;1.097507278;0.453911968;0.340296549;0.053838336;1.146124269;0;1.068169043;0;0.521498441;2.526578186;0;1.816886068;0.196929969;0;0.491953754;2.058813724;1.420002521;1.388826677;0.977424916;1.039934785;0.251349545
chr10:102107962..102107989,-;2.406243061;1.173833362;1.430751253;2.641640055;0.165122405;12.62084929;6.422406735;1.346128676;1.858545495;0.73592095;1.827310462;7.894718531;5.271406137;5.174705522;8.289908398;2.741031813;4.273176646;2.068347452;0.334763707;0.064953436;0.933746962;1.078868857;1.564510637;0.06567692;0.508189248;1.57874383;0;3.059860139;0.494536412;6.202329594;1.428201062;2.258973976;4.824161396;5.441981784;1.260607909;1.214141995;1.12325751;1.484180664;0.712045474;0.18697646;0;2.040999789;1.667054084;3.928166427;3.910859134;0.525035453;4.866413652;2.480195281;5.710039007;0.885770816;3.758617716;0.198647937;0.803419649;3.562760995;2.093658931;9.631619095;0.818262022;0.982710472;1.121200705;0;0.927382612;6.571284702;4.056764371;0.261649547;10.12575775;1.258917956;4.516952655;0.433404986;1.029331799;3.949892148;1.765725717;0;4.461495464;0.872262259;2.666188744;2.625856882;0;0.123998339;3.694761319;2.015243511;5.796403998;26.18203754;13.93189891;0;79.51366485;1.836141694;6.613173056;0;3.204066291;4.425146417;3.767871793;0;3.540410786;2.918373315;0;0;0.578569596;0.017085232;0.037442877;0;0;0;0;0;0;0.065390141;0.120078893;0.027864416;0.075539562;0.070772763;0.042640631;0.126296278;0.557744481;6.430494278;0;8.726016847;0.429752714;0.19066497;0.579646487;0.532743308;0.665052258;0.488124115;0.18383154;1.053085636;1.510302719;0;3.877478697;1.004203427;1.810941611;4.786089598;5.851116483;4.225147681;1.35497149;2.930147916;1.676775664;4.195304414;1.986676253;1.134321832;0.214480307;5.70505274;0;4.620746878;0;0;12.68566394;1.427048795;4.076796752;3.970924169;0;1.844826578;4.975466499;7.889839035;4.166480032;0.651616611;6.239608712;3.016194541
chr10:102116406..102116419,+;0.116915931;0.440320975;0.890748988;0.352466432;0.086717827;6.318728587;2.20760452;0.658806467;0.907673982;0.443594043;0.28721111;1.038959977;3.022771195;0.710818773;2.854078454;0.403798052;0.801220621;1.163445442;0.200452784;0.054521798;0.119812428;0.802278994;0.172734819;0;0.127047312;0.850571704;0;0.812332709;0.609179567;1.691544435;1.037580668;1.129486988;1.86766621;1.123638382;0.100796764;1.321919756;1.165970559;0;0.221180946;0;0;1.581269849;1.283411143;0.951799304;0.627866254;0.278051663;0.944284163;0.989984958;1.954612178;0.195050268;1.311943284;1.562014773;0;0.722744123;0.587155956;2.729920671;0.963392115;2.649647876;0.077008395;0;0.336498092;2.617214541;1.453694157;0.261649547;3.518177397;0.207813646;1.70241916;0.390689555;0.20586636;2.300023008;0;0;1.671835304;0.070423901;0.307159754;0.408079392;0;0;0.476425778;1.077670141;0.885175045;70.3840119;13.40678445;1.744677048;21.58987875;0.396423014;0.40939456;0.178569722;0.764579611;1.12113376;1.415051843;0;2.041119559;1.739115538;0;0;0;0;0;0;0;0;0;0;0;0.019848071;0.043025111;0;0.01888489;0.027406317;0;0.097326974;0.492222768;2.281142781;0;2.907230248;0.076771924;0;0.049690602;0.253077017;0;0.134276439;0;0;0;0;8.95960272;0.779476371;0.555279738;1.372547853;0.701580433;1.221711582;0.377491189;0.476734945;0.958157522;0;0.748439626;0.340296549;0.133082876;2.228234929;0;1.523797192;0;0.214413646;1.804698704;1.338598826;1.317761795;0.845033565;0;1.475861263;1.544110293;1.776917316;1.296238232;0.977424916;3.119804356;0.754048635
chr10:102121276..102121311,+;0.155559399;0.131616056;0.19776914;0.216289343;0.059305013;3.215806422;1.094008579;0.339532236;0.22715924;0;0.171630051;1.721775403;0.398907175;1.076751631;1.081166903;0;0;0.258543432;0.03332433;0.109241716;0;0.068492108;0.139879508;0;0;0.055838755;0;0.257145182;0.073892601;1.691544435;0.076186745;0.521301687;0.289887152;0.566225616;0.655581563;0.264383951;0.235375097;0;0.051403231;0.054751437;0;0.386897902;0.273801092;0.830830094;0.628451475;0.193004811;0.180630958;0.766110204;0.565255515;0.056906159;0.263368528;0.996826314;0;0.242783539;0.231353156;1.246680229;0.225909328;0.357361706;0.133076508;0;0.144394898;0.942711386;0.683836779;0;1.402857838;0;0.372137754;0.08123783;0;1.036284761;0;0;2.572018971;0.050727594;0.191215136;0.177380532;0;0;0.34993472;0.938134284;0.606029118;7.782246977;1.308752774;0;15.51166955;0.314511701;1.335156407;0;0.433182235;0.472647009;0.544490673;0;0.776676069;1.078877362;0;0;0.215929111;0;0;0;0;0;0;0;0;0.020897253;0.021676558;0.024060567;0;0.048300514;0;0;0.091597593;0.897461075;0;0.247189629;0.180855319;0;0;0.069664989;0.290866594;0.134276439;0;0.209450597;0.122134496;0;0;0.138349043;0.165126972;0.590244606;1.02429135;0.19300063;0.154784556;1.028066925;1.334991093;3.097797135;0.24492993;0.226864366;0.036800739;1.215224991;0;0.657210037;0;0;1.082819223;0;1.59971146;1.960362513;0;0.983907508;0.514703431;1.0424768;1.018472897;0.325808305;2.079869571;0.251349545
chr10:102121397..102121448,+;0.311611562;0.209617478;0.279970214;0.187499908;0.042909662;5.912338104;1.59907097;0.086269219;0.283464911;0;0;0.081434046;0.132969058;0.342203893;0.927303923;0.205810084;0.534147081;0.517086863;0;0;0;0.068492108;0.333467403;0;0;0.268485006;0;0.298042345;0.133821742;0.563848145;0.122912779;0.434418072;0.153020058;0.224962061;0;0.140330047;0.096331023;0;0;0.027375719;0;0.406083542;0.224656298;0.26955368;0.592682378;0;0.167229925;0.074624918;0.210228724;0.425470156;0.523470819;0.290745814;0;0.202332854;0.029677345;0.748123243;0.177628464;0.086747552;0;1.244186209;0.082620158;0.758149204;1.539714755;0;0.799081091;0;0.342189027;0;0.20586636;0.225129906;0;0;1.632952261;0.191575396;0.370017642;0.34604829;0;0;0.369627023;0.38380428;0.66514523;4.817261788;1.015462762;0;3.442026411;0;0.379177489;0;0.165698688;0.208969814;0.35782906;0;0.228840943;0.127862562;0;0;0;0;0;0;0;0;0.109629938;0;0;0.004817013;0.021676558;0;0;0;0.018327886;0;0.177678259;1.01091249;0;0.121431763;0.06647898;0;0;0.091706014;0.309285995;0;0;0.074843124;0.061067248;0;0.145364684;0.208502401;0.159161596;0.640697082;0.117160716;0.293289011;0.333296219;0.238367472;0.303387121;0;0.213757756;0.340296549;0.030907417;0.069100722;0;0.731002638;0;0;0.360939741;0;1.043379121;4.20362553;0;0.614942193;0.17156781;0.868397883;0.462942226;0.325808305;1.039934785;0.50269909
chr10:102123299..102123337,+;0;0.369691235;0.150510774;0.187499908;0.072378519;1.759649019;0.932519771;0.074754056;0;0.146990302;0.132825479;0;0.79781435;1.826911782;0.998108575;0;0.534147081;0.387815147;0;0.064953436;0.119812428;0;0.126108316;0;0;0;0;0.207620671;0;1.12769629;0;0.78195253;1.458361108;0.361233098;0.100796764;0;0.73702677;0;0.051403231;0.027375719;0;0.191839596;0.081979621;0.379630481;0.035183876;0.107957958;0.361261917;0.424793788;0.291573323;0.113812318;0.874628856;0.099323968;0;0.076842661;0.029677345;0.844092319;0.101157781;0.193831144;0;0;0.082620158;1.026544207;0.213969494;0;0.879725262;0;0.615954624;0.038522399;0.411732719;0.679394837;0;0.221146325;0.900036441;0;0.146052825;0.993539315;0;0;0.496118081;0.224518263;0.440971925;2.734673594;3.059907103;0;2.484345774;0;0.612727396;0;0.185649529;0.787302803;0.327698416;0;0.285565889;0.532375614;0;0;0;0.006568223;0;0;0;0;0;0;0;0.016622971;0;0.024060567;0.050742803;0;0;0.028969304;0.030532531;0.411604087;0;0.487890103;0.143250905;0;0.228112111;0;0.08613892;0.134276439;0.18383154;0.029766576;0;0;0.436094052;0.084420341;0.063563037;0.892959461;0.555648487;0.16482753;0.168275794;0;0;0.350039516;0.095972116;0;0.069330342;0.138201445;0;0.850470891;0;0;0.360939741;0;0.275910919;1.238893503;0;0.368965316;1.372542482;2.828917253;0.370353781;0.325808305;1.039934785;0.754048635
chr10:102123593..102123621,+;0.869510209;0.666953559;0.610778774;1.800079473;0.09736484;9.621500114;1.157105621;1.326355778;0.155808873;0.482414171;0.458841162;1.038959977;1.970857777;1.113911901;1.866861523;0.745263538;0.801220621;0.517086863;0.066648661;0.08857656;1.722929038;0.128179095;0.294252738;0;0;0.425279203;0;0.754180851;0.084032851;2.819240724;0.80144178;0.434418072;1.391797875;0.987367344;0.655581563;0.652821806;1.079354698;0;0.280368188;0.054751437;0;0.691307635;0.559154446;1.700167856;0.070367753;0.351642963;1.395861559;1.648987341;1.784941081;0;1.31520952;0.848708183;0;0.760916928;0.694059468;1.709430467;0.492415803;1.164389733;0.210084903;0;0.109483035;2.139596364;1.751520246;0.261649547;2.445279678;0;2.220001627;0;0;2.492615071;0.051790166;0.221146325;2.957722102;0.070423901;2.479767682;0.585459924;0;0.247996679;1.235372126;1.431568726;1.705683883;14.87355917;4.351792485;1.744677048;6.446784112;1.207118291;1.107315396;0;1.073995493;1.327950042;0.783473932;0;3.141408739;0.70285903;0;0;0.074638491;0.010284331;0;0;0;0;0;0;0.098884204;0.019596599;0;0.030913456;0.057271241;0;0;0.129236886;0.492222768;1.757697389;0;1.101538071;0.147615829;0.079496875;0.149071806;0.091706014;0.237177508;0.162708038;0;0.695193134;0.438556382;0;2.278467172;0.956133991;0.465884174;1.766416398;0.526185325;0.598767512;0.434615611;1.186978574;1.197696903;0;0.686132231;0.226864366;0.166391202;0.347888552;0.126081175;1.791857155;0;0;3.480641632;1.338598826;1.524312923;7.918483412;0;2.090803455;1.544110293;1.23123966;2.129534239;0.651616611;1.039934785;1.00539818
chr10:102133271..102133305,+;0.193710105;0.164144671;0;0.09687798;1.52205119;1.465389927;0.108472191;0.048892191;0;0;0;1.869716275;0.132969058;0.04249826;0;0.406966204;0;0.129271716;0;1.924426222;0;0.156207859;0.261397427;1.118584817;0.650699269;1.219998854;0;0.163588656;0.357480332;0;0;0.086883614;0.343143424;0.058736708;0.100796764;0.140330047;0;0;0.059187242;0;0.636071217;0.478978891;0.060697056;0;0.070367753;0.053978979;0.180630958;0.159583676;0.390809051;0.643724147;0;0;0;0.126504456;0.148386726;0.135829121;0.266378917;0.154345353;0;0;0.171257775;0;0.34191839;0;0;0;0.329364126;0.077044799;0;0;0.520346597;0;0;0;0;0;0.130690499;0.278056882;1.59111159;0;0;0.197889452;0.046984801;0;0.297635167;1.275896056;0;0.079581495;0.061883176;0.14552526;0.453626173;0.827761363;0.131345889;0.085241708;3.523205272;9.596285742;1.505704499;0.087613623;0;0.070418429;0.161309807;3.104369377;0.548149692;0;1.152881232;1.238227964;0.866310165;1.236341001;0.972028069;1.733123187;2.834373024;0.62469358;0;0.271632677;0;0.242863526;0.272285111;2.612249136;0.272951454;0.279666291;0.237177508;0.244062058;0;0.104840896;0.316421887;0;0;0.042210171;0.063563037;0;0.117160716;0.052026679;0.139739923;0.079455824;0;0;0.06674585;0;0.138004152;0.85439352;1.083790726;0;2.474822964;0;0;0.246051818;0;0.196929969;0.224973892;0.491953754;0.17156781;0;0;0.651616611;1.039934785;0.251349545
